slice,dice_Background,dice_IRF,dice_SRF,dice_PED,voxels_Background,voxels_IRF,voxels_SRF,voxels_PED,union_Background,union_IRF,union_SRF,union_PED,intersection_Background,intersection_IRF,intersection_SRF,intersection_PED
Cirrus_TRAIN001_000.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0
Cirrus_TRAIN001_001.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0
Cirrus_TRAIN001_002.tiff,0.9999822974205017,1.0,1.0,0.0,253952,0,0,0,507895,0,0,9,253943,0,0,0
Cirrus_TRAIN001_003.tiff,0.9997912645339966,0.0,1.0,1.0,253952,0,0,0,507798,106,0,0,253846,0,0,0
Cirrus_TRAIN001_004.tiff,0.9995095133781433,0.0,1.0,1.0,253952,0,0,0,507655,249,0,0,253703,0,0,0
Cirrus_TRAIN001_005.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0
Cirrus_TRAIN001_006.tiff,0.9998562335968018,0.0,1.0,1.0,253952,0,0,0,507831,73,0,0,253879,0,0,0
Cirrus_TRAIN001_007.tiff,0.9997518658638,0.0,1.0,1.0,253952,0,0,0,507778,126,0,0,253826,0,0,0
Cirrus_TRAIN001_008.tiff,0.9999527335166931,0.0,1.0,1.0,253952,0,0,0,507880,24,0,0,253928,0,0,0
Cirrus_TRAIN001_009.tiff,0.9990402460098267,0.0,1.0,1.0,253952,0,0,0,507417,487,0,0,253465,0,0,0
Cirrus_TRAIN001_010.tiff,0.9997557997703552,0.0,1.0,1.0,253952,0,0,0,507780,124,0,0,253828,0,0,0
Cirrus_TRAIN001_011.tiff,0.9985092878341675,0.0,1.0,1.0,253952,0,0,0,507148,756,0,0,253196,0,0,0
Cirrus_TRAIN001_012.tiff,0.9993084669113159,0.0,1.0,1.0,253952,0,0,0,507553,351,0,0,253601,0,0,0
Cirrus_TRAIN001_013.tiff,0.9988192319869995,0.0,1.0,1.0,253952,0,0,0,507305,599,0,0,253353,0,0,0
Cirrus_TRAIN001_014.tiff,0.9985053539276123,0.0,1.0,1.0,253952,0,0,0,507146,758,0,0,253194,0,0,0
Cirrus_TRAIN001_015.tiff,0.9986098408699036,0.07358738780021667,1.0,1.0,253924,28,0,0,507143,761,0,0,253219,28,0,0
Cirrus_TRAIN001_016.tiff,0.9996099472045898,0.2016129046678543,1.0,1.0,253927,25,0,0,507656,248,0,0,253729,25,0,0
Cirrus_TRAIN001_017.tiff,0.9997300505638123,0.6513994932174683,1.0,1.0,253822,130,0,0,507511,393,0,0,253687,128,0,0
Cirrus_TRAIN001_018.tiff,0.9994819164276123,0.0,1.0,0.0,253952,0,0,0,507641,246,0,17,253689,0,0,0
Cirrus_TRAIN001_019.tiff,0.9994305372238159,0.2683544158935547,1.0,1.0,253899,53,0,0,507509,395,0,0,253610,53,0,0
Cirrus_TRAIN001_020.tiff,0.9995627403259277,0.0,1.0,1.0,253952,0,0,0,507682,222,0,0,253730,0,0,0
Cirrus_TRAIN001_021.tiff,0.999377429485321,0.0,1.0,1.0,253952,0,0,0,507588,316,0,0,253636,0,0,0
Cirrus_TRAIN001_022.tiff,0.9982528686523438,0.3468634784221649,1.0,1.0,253700,252,0,0,506549,1355,0,0,252832,235,0,0
Cirrus_TRAIN001_023.tiff,0.9988365769386292,0.6410725116729736,1.0,1.0,253362,590,0,0,506263,1641,0,0,252837,526,0,0
Cirrus_TRAIN001_024.tiff,0.9983768463134766,0.6969696879386902,1.0,1.0,252823,1129,0,0,505198,2706,0,0,252189,943,0,0
Cirrus_TRAIN001_025.tiff,0.9976747035980225,0.32004621624946594,1.0,1.0,253653,299,0,0,506173,1731,0,0,252498,277,0,0
Cirrus_TRAIN001_026.tiff,0.9978589415550232,0.47756874561309814,1.0,1.0,253403,549,0,0,505831,2073,0,0,252374,495,0,0
Cirrus_TRAIN001_027.tiff,0.9967948794364929,0.11655773222446442,1.0,1.0,253845,107,0,0,506068,1836,0,0,252223,107,0,0
Cirrus_TRAIN001_028.tiff,0.9974830746650696,0.402066707611084,1.0,1.0,253462,490,0,0,505775,2129,0,0,252251,428,0,0
Cirrus_TRAIN001_029.tiff,0.9970341920852661,0.29906541109085083,1.0,1.0,253632,320,0,0,505764,2140,0,0,252132,320,0,0
Cirrus_TRAIN001_030.tiff,0.9963960647583008,0.5132601261138916,1.0,1.0,252852,1100,0,0,504171,3733,0,0,251177,958,0,0
