slice,dice_Background,dice_IRF,dice_SRF,dice_PED,voxels_Background,voxels_IRF,voxels_SRF,voxels_PED,union_Background,union_IRF,union_SRF,union_PED,intersection_Background,intersection_IRF,intersection_SRF,intersection_PED
Cirrus_TRAIN001_000.tiff,0.9998916983604431,0.0,1.0,1.0,253952,0,0,0,507849,55,0,0,253897,0,0,0
Cirrus_TRAIN001_001.tiff,0.9995193481445312,0.0,1.0,1.0,253952,0,0,0,507660,244,0,0,253708,0,0,0
Cirrus_TRAIN001_002.tiff,0.9998877644538879,0.0,1.0,1.0,253952,0,0,0,507847,57,0,0,253895,0,0,0
Cirrus_TRAIN001_003.tiff,0.9997577667236328,0.0,1.0,1.0,253952,0,0,0,507781,123,0,0,253829,0,0,0
Cirrus_TRAIN001_004.tiff,0.9997420310974121,0.0,1.0,1.0,253952,0,0,0,507773,131,0,0,253821,0,0,0
Cirrus_TRAIN001_005.tiff,0.9995213150978088,0.0,1.0,1.0,253952,0,0,0,507661,243,0,0,253709,0,0,0
Cirrus_TRAIN001_006.tiff,0.9990264177322388,0.0,1.0,1.0,253952,0,0,0,507410,494,0,0,253458,0,0,0
Cirrus_TRAIN001_007.tiff,0.9994129538536072,0.0,1.0,1.0,253952,0,0,0,507606,298,0,0,253654,0,0,0
Cirrus_TRAIN001_008.tiff,0.9991487264633179,0.0,1.0,1.0,253952,0,0,0,507472,432,0,0,253520,0,0,0
Cirrus_TRAIN001_009.tiff,0.9989968538284302,0.0,1.0,1.0,253952,0,0,0,507395,509,0,0,253443,0,0,0
Cirrus_TRAIN001_010.tiff,0.9993517994880676,0.0,1.0,1.0,253952,0,0,0,507575,329,0,0,253623,0,0,0
Cirrus_TRAIN001_011.tiff,0.9988902807235718,0.0,1.0,1.0,253952,0,0,0,507341,563,0,0,253389,0,0,0
Cirrus_TRAIN001_012.tiff,0.9989691972732544,0.0,1.0,1.0,253952,0,0,0,507381,523,0,0,253429,0,0,0
Cirrus_TRAIN001_013.tiff,0.9987284541130066,0.0,1.0,1.0,253952,0,0,0,507259,645,0,0,253307,0,0,0
Cirrus_TRAIN001_014.tiff,0.9987245202064514,0.0,1.0,1.0,253952,0,0,0,507257,647,0,0,253305,0,0,0
Cirrus_TRAIN001_015.tiff,0.9980823993682861,0.06060606241226196,1.0,0.0,253924,28,0,0,506876,924,0,104,252952,28,0,0
Cirrus_TRAIN001_016.tiff,0.9992945790290833,0.12254901975393295,1.0,1.0,253927,25,0,0,507496,408,0,0,253569,25,0,0
Cirrus_TRAIN001_017.tiff,0.9990357756614685,0.3510203957557678,1.0,0.0,253822,130,0,0,507157,735,0,12,253334,129,0,0
Cirrus_TRAIN001_018.tiff,0.9996750354766846,0.0,1.0,1.0,253952,0,0,0,507739,165,0,0,253787,0,0,0
Cirrus_TRAIN001_019.tiff,0.9994305372238159,0.2683544158935547,1.0,1.0,253899,53,0,0,507509,395,0,0,253610,53,0,0
Cirrus_TRAIN001_020.tiff,0.9996041059494019,0.0,1.0,1.0,253952,0,0,0,507703,201,0,0,253751,0,0,0
Cirrus_TRAIN001_021.tiff,0.9995607733726501,0.0,1.0,1.0,253952,0,0,0,507681,223,0,0,253729,0,0,0
Cirrus_TRAIN001_022.tiff,0.9991027116775513,0.45378151535987854,1.0,1.0,253700,252,0,0,507071,833,0,0,253308,189,0,0
Cirrus_TRAIN001_023.tiff,0.9991037249565125,0.6642012000083923,1.0,1.0,253362,590,0,0,506552,1352,0,0,253049,449,0,0
Cirrus_TRAIN001_024.tiff,0.9981301426887512,0.6236559152603149,1.0,1.0,252823,1129,0,0,505393,2511,0,0,252224,783,0,0
Cirrus_TRAIN001_025.tiff,0.9978886246681213,0.3322923183441162,1.0,1.0,253653,299,0,0,506303,1601,0,0,252617,266,0,0
Cirrus_TRAIN001_026.tiff,0.9979061484336853,0.3591293692588806,1.0,1.0,253403,549,0,0,506250,1654,0,0,252595,297,0,0
Cirrus_TRAIN001_027.tiff,0.9983881711959839,0.20756547152996063,1.0,1.0,253845,107,0,0,506873,1031,0,0,253028,107,0,0
Cirrus_TRAIN001_028.tiff,0.9983744621276855,0.4952740967273712,1.0,0.0,253462,490,0,0,506295,1587,0,22,252736,393,0,0
Cirrus_TRAIN001_029.tiff,0.9981494545936584,0.40051183104515076,1.0,1.0,253632,320,0,0,506341,1563,0,0,252702,313,0,0
Cirrus_TRAIN001_030.tiff,0.9975054860115051,0.6066854000091553,1.0,1.0,252852,1100,0,0,504703,3201,0,0,251722,971,0,0
Cirrus_TRAIN001_031.tiff,0.9973512887954712,0.5138081312179565,1.0,1.0,253215,737,0,0,505152,2752,0,0,251907,707,0,0
Cirrus_TRAIN001_032.tiff,0.9977710247039795,0.6912087798118591,1.0,1.0,252533,1419,0,0,504264,3640,0,0,251570,1258,0,0
Cirrus_TRAIN001_033.tiff,0.997626781463623,0.6142948865890503,1.0,1.0,252906,1046,0,0,504798,3106,0,0,251800,954,0,0
Cirrus_TRAIN001_034.tiff,0.9963878393173218,0.648061990737915,1.0,1.0,252066,1886,0,0,502744,5160,0,0,250464,1672,0,0
Cirrus_TRAIN001_035.tiff,0.9974924325942993,0.7491545677185059,1.0,1.0,251750,2202,0,0,502877,5027,0,0,250808,1883,0,0
Cirrus_TRAIN001_036.tiff,0.9962157011032104,0.447147399187088,1.0,1.0,253059,893,0,0,504451,3453,0,0,251271,772,0,0
Cirrus_TRAIN001_037.tiff,0.9955568313598633,0.6551083326339722,1.0,1.0,250941,3011,0,0,501444,6460,0,0,249608,2116,0,0
Cirrus_TRAIN001_038.tiff,0.9964392781257629,0.7785839438438416,1.0,0.0,250060,3892,0,0,499900,7994,0,10,249060,3112,0,0
Cirrus_TRAIN001_039.tiff,0.995366632938385,0.758599042892456,1.0,1.0,249509,4443,0,0,498339,9565,0,0,248015,3628,0,0
Cirrus_TRAIN001_040.tiff,0.9950504899024963,0.7971230149269104,1.0,1.0,247877,6075,0,0,495808,12096,0,0,246677,4821,0,0
Cirrus_TRAIN001_041.tiff,0.9950230121612549,0.8195157647132874,1.0,1.0,247372,6580,0,0,494274,13630,0,0,245907,5585,0,0
Cirrus_TRAIN001_042.tiff,0.9940065741539001,0.8056853413581848,1.0,1.0,246728,7224,0,0,492707,15197,0,0,244877,6122,0,0
Cirrus_TRAIN001_043.tiff,0.9933565855026245,0.8050659894943237,1.0,1.0,246719,7233,0,0,491165,16739,0,0,243951,6738,0,0
Cirrus_TRAIN001_044.tiff,0.993353009223938,0.7330632209777832,1.0,1.0,248877,5075,0,0,495564,12340,0,0,246135,4523,0,0
Cirrus_TRAIN001_045.tiff,0.991076648235321,0.7097881436347961,1.0,1.0,248306,5646,0,0,492753,15151,0,0,244178,5377,0,0
Cirrus_TRAIN001_046.tiff,0.9937342405319214,0.8669830560684204,1.0,0.0,242343,11609,0,0,483900,23809,0,195,240434,10321,0,0
Cirrus_TRAIN001_047.tiff,0.9891263842582703,0.7442089915275574,1.0,0.0,245468,8484,0,0,487418,20247,0,239,241059,7534,0,0
Cirrus_TRAIN001_048.tiff,0.9909428358078003,0.8054024577140808,1.0,0.0,244076,9876,0,0,485584,22138,0,182,240593,8915,0,0
Cirrus_TRAIN001_049.tiff,0.9836354851722717,0.651749849319458,1.0,0.0,246055,7897,0,0,484952,22659,0,293,238508,7384,0,0
Cirrus_TRAIN001_050.tiff,0.9841997623443604,0.6502529978752136,1.0,0.0,246017,7935,0,0,485625,22136,0,143,238976,7197,0,0
Cirrus_TRAIN001_051.tiff,0.9803116321563721,0.6095983386039734,1.0,0.0,245755,8197,0,0,483585,24275,0,44,237032,7399,0,0
Cirrus_TRAIN001_052.tiff,0.9833237528800964,0.7520350813865662,1.0,0.0,240956,12996,0,0,475947,31940,0,17,234005,12010,0,0
