slice,dice_Background,dice_IRF,dice_SRF,dice_PED,voxels_Background,voxels_IRF,voxels_SRF,voxels_PED,union_Background,union_IRF,union_SRF,union_PED,intersection_Background,intersection_IRF,intersection_SRF,intersection_PED
Cirrus_TRAIN001_000.tiff,0.9998916983604431,1.818181871726665e-08,1.0,1.0,253952,0,0,0,507849,55,0,0,253897,0,0,0
Cirrus_TRAIN001_001.tiff,0.9996395707130432,5.464480867800603e-09,1.0,1.0,253952,0,0,0,507721,183,0,0,253769,0,0,0
Cirrus_TRAIN001_002.tiff,0.9999173283576965,2.3809523241880015e-08,1.0,1.0,253952,0,0,0,507862,42,0,0,253910,0,0,0
Cirrus_TRAIN001_003.tiff,0.9997774958610535,8.849557531220853e-09,1.0,1.0,253952,0,0,0,507791,113,0,0,253839,0,0,0
Cirrus_TRAIN001_004.tiff,0.9999822974205017,1.111110989882036e-07,1.0,1.0,253952,0,0,0,507895,9,0,0,253943,0,0,0
Cirrus_TRAIN001_005.tiff,0.9997656345367432,8.403361562159262e-09,1.0,1.0,253952,0,0,0,507785,119,0,0,253833,0,0,0
Cirrus_TRAIN001_006.tiff,0.9992098808288574,2.4937656384338425e-09,1.0,1.0,253952,0,0,0,507503,401,0,0,253551,0,0,0
Cirrus_TRAIN001_007.tiff,0.9995351433753967,4.237288298014619e-09,1.0,1.0,253952,0,0,0,507668,236,0,0,253716,0,0,0
Cirrus_TRAIN001_008.tiff,0.9996297359466553,5.319149121163491e-09,1.0,1.0,253952,0,0,0,507716,188,0,0,253764,0,0,0
Cirrus_TRAIN001_009.tiff,0.9993734955787659,3.1446540926793887e-09,1.0,1.0,253952,0,0,0,507586,318,0,0,253634,0,0,0
Cirrus_TRAIN001_010.tiff,0.9994661211967468,3.6900369426717816e-09,1.0,1.0,253952,0,0,0,507633,271,0,0,253681,0,0,0
Cirrus_TRAIN001_011.tiff,0.9990994334220886,2.1881838563331257e-09,1.0,1.0,253952,0,0,0,507447,457,0,0,253495,0,0,0
Cirrus_TRAIN001_012.tiff,0.9991881847381592,2.427184453424047e-09,1.0,1.0,253952,0,0,0,507492,412,0,0,253540,0,0,0
Cirrus_TRAIN001_013.tiff,0.9990915060043335,2.169197488299801e-09,1.0,1.0,253952,0,0,0,507443,461,0,0,253491,0,0,0
Cirrus_TRAIN001_014.tiff,0.9986672401428223,1.4792899127868964e-09,1.0,1.0,253952,0,0,0,507228,676,0,0,253276,0,0,0
Cirrus_TRAIN001_015.tiff,0.9985209703445435,0.06947890669107437,1.0,1.0,253924,28,0,0,507098,806,0,0,253174,28,0,0
Cirrus_TRAIN001_016.tiff,0.9991604685783386,0.10504201799631119,1.0,1.0,253927,25,0,0,507428,476,0,0,253501,25,0,0
Cirrus_TRAIN001_017.tiff,0.9992469549179077,0.40498441457748413,1.0,1.0,253822,130,0,0,507262,642,0,0,253440,130,0,0
Cirrus_TRAIN001_018.tiff,0.9995843768119812,4.739336478820633e-09,1.0,1.0,253952,0,0,0,507693,211,0,0,253741,0,0,0
